episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
19.37000057220459,-20.221,0.8119412032856654,709.9411764705883,17,4,15984,15984,False,17,1,721c81137af84f509ae47e01400ca450,2026-04-08_22-25-42,1775701542,25.455055713653564,25.455055713653564,3002936,atl1-1-03-004-27-0.pace.gatech.edu,172.27.149.177,25.455055713653564,0,1,05ee7_00000,"[-20.141000000000002, 16.787000057220457, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.221, 12.22999990463257, 16.777999921798706, -1.0000000000000007, -1.0000000000000007, 19.37000057220459, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007]","[141, 153, 1000, 1000, 1000, 1000, 1000, 1000, 221, 370, 154, 1000, 1000, 30, 1000, 1000, 1000]",0.1625262766670115,1.4853808576949914,0.05426635589000328,12.058402332443777,0.0,19276.584,829.193,6169.269,2590.907,3.002,15984,15984,15984,15.57837837837838,9.618918918918922,0.0,0.1999999999999999,0.0003000000000000002,0.2591804854039635,-0.017281413773104312,0.33895427142343826,0.6160444,0.016307465318176482,6.575386478787377,0.010000000000000002
19.37000057220459,-20.974000000000004,-1.5316378283307366,702.7837837837837,20,4,31968,31968,False,37,2,721c81137af84f509ae47e01400ca450,2026-04-08_22-26-06,1775701566,23.35660457611084,48.811660289764404,3002936,atl1-1-03-004-27-0.pace.gatech.edu,172.27.149.177,48.811660289764404,0,2,05ee7_00000,"[-20.141000000000002, 16.787000057220457, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.221, 12.22999990463257, 16.777999921798706, -1.0000000000000007, -1.0000000000000007, 19.37000057220459, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.974000000000004, -1.0000000000000007, -1.0000000000000007, 13.539999572753906, -20.021, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.256, -0.5079999909400946, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, 9.953000160217286, -1.0000000000000007, -1.0000000000000007, -20.028000000000002, -20.088, -0.6215999891757972, 18.530000143051147]","[141, 153, 1000, 1000, 1000, 1000, 1000, 1000, 221, 370, 154, 1000, 1000, 30, 1000, 1000, 1000, 974, 1000, 1000, 308, 21, 1000, 1000, 1000, 256, 836, 1000, 1000, 1000, 479, 1000, 1000, 28, 88, 874, 70]",0.16431525904762082,1.4392706466398382,0.053947506946405946,12.040481558950757,0.0,18957.751,843.138,5397.009,2961.641,2.88,31968,31968,31968,17.572727272727274,9.572727272727272,0.0,0.1999999999999999,0.0003000000000000002,0.5135950021564014,-0.01654823212366965,0.5908174057091985,0.6184129,0.024553468938739526,6.558486257280622,0.010000000000000002
19.37000057220459,-20.974000000000004,-1.6513254841215472,760.6666666666666,14,4,47952,47952,False,51,3,721c81137af84f509ae47e01400ca450,2026-04-08_22-26-29,1775701589,23.483388900756836,72.29504919052124,3002936,atl1-1-03-004-27-0.pace.gatech.edu,172.27.149.177,72.29504919052124,0,3,05ee7_00000,"[-20.141000000000002, 16.787000057220457, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.221, 12.22999990463257, 16.777999921798706, -1.0000000000000007, -1.0000000000000007, 19.37000057220459, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.974000000000004, -1.0000000000000007, -1.0000000000000007, 13.539999572753906, -20.021, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.256, -0.5079999909400946, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, 9.953000160217286, -1.0000000000000007, -1.0000000000000007, -20.028000000000002, -20.088, -0.6215999891757972, 18.530000143051147, 4.505999958038329, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.053, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007]","[141, 153, 1000, 1000, 1000, 1000, 1000, 1000, 221, 370, 154, 1000, 1000, 30, 1000, 1000, 1000, 974, 1000, 1000, 308, 21, 1000, 1000, 1000, 256, 836, 1000, 1000, 1000, 479, 1000, 1000, 28, 88, 874, 70, 738, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 53, 1000, 1000, 1000, 1000]",0.1650828057702219,1.4212564838898607,0.05384977992608277,12.035382979454278,0.0,18896.323,845.879,5140.331,3109.527,2.679,47952,47952,47952,16.50294117647059,9.523529411764706,0.0,0.30000000000000016,0.0003000000000000002,0.03133584801403303,-0.019386672784411717,0.11054397090559914,0.53908026,0.019085659615932,6.554714891645643,0.010000000000000002
19.37000057220459,-20.974000000000004,-1.9784837829808932,796.527027027027,23,4,63936,63936,False,74,4,721c81137af84f509ae47e01400ca450,2026-04-08_22-26-53,1775701613,23.815881490707397,96.11093068122864,3002936,atl1-1-03-004-27-0.pace.gatech.edu,172.27.149.177,96.11093068122864,0,4,05ee7_00000,"[-20.141000000000002, 16.787000057220457, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.221, 12.22999990463257, 16.777999921798706, -1.0000000000000007, -1.0000000000000007, 19.37000057220459, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.974000000000004, -1.0000000000000007, -1.0000000000000007, 13.539999572753906, -20.021, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.256, -0.5079999909400946, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, 9.953000160217286, -1.0000000000000007, -1.0000000000000007, -20.028000000000002, -20.088, -0.6215999891757972, 18.530000143051147, 4.505999958038329, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.053, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, 17.395999742507932, -20.337, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.699, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -0.3421999928951269, -20.208000000000002, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007]","[141, 153, 1000, 1000, 1000, 1000, 1000, 1000, 221, 370, 154, 1000, 1000, 30, 1000, 1000, 1000, 974, 1000, 1000, 308, 21, 1000, 1000, 1000, 256, 836, 1000, 1000, 1000, 479, 1000, 1000, 28, 88, 874, 70, 738, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 53, 1000, 1000, 1000, 1000, 1000, 1000, 124, 337, 1000, 1000, 1000, 1000, 699, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 781, 208, 1000, 1000, 1000]",0.166431022133347,1.4038876649400582,0.05381332401833185,12.043157311833204,0.0,18928.074,844.46,5018.021,3185.319,2.637,63936,63936,63936,20.245454545454546,9.49090909090909,0.0,0.30000000000000016,0.0003000000000000002,0.24378138056231868,-0.008236647287886294,0.31047258493564434,0.51094216,0.023227372975458228,6.542277661580888,0.010000000000000002
19.37000057220459,-20.974000000000004,-2.379202084039649,788.1979166666666,22,4,79920,79920,False,96,5,721c81137af84f509ae47e01400ca450,2026-04-08_22-27-16,1775701636,23.405874967575073,119.51680564880371,3002936,atl1-1-03-004-27-0.pace.gatech.edu,172.27.149.177,119.51680564880371,0,5,05ee7_00000,"[-20.141000000000002, 16.787000057220457, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.221, 12.22999990463257, 16.777999921798706, -1.0000000000000007, -1.0000000000000007, 19.37000057220459, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.974000000000004, -1.0000000000000007, -1.0000000000000007, 13.539999572753906, -20.021, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.256, -0.5079999909400946, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, 9.953000160217286, -1.0000000000000007, -1.0000000000000007, -20.028000000000002, -20.088, -0.6215999891757972, 18.530000143051147, 4.505999958038329, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.053, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, 17.395999742507932, -20.337, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.699, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -0.3421999928951269, -20.208000000000002, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.071, -20.928, 17.144000448226926, -1.0000000000000007, -0.6035999946594245, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, 5.647999897956847, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.312, -1.0000000000000007, -20.17, -20.097, 10.393999521255493, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007]","[141, 153, 1000, 1000, 1000, 1000, 1000, 1000, 221, 370, 154, 1000, 1000, 30, 1000, 1000, 1000, 974, 1000, 1000, 308, 21, 1000, 1000, 1000, 256, 836, 1000, 1000, 1000, 479, 1000, 1000, 28, 88, 874, 70, 738, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 53, 1000, 1000, 1000, 1000, 1000, 1000, 124, 337, 1000, 1000, 1000, 1000, 699, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 781, 208, 1000, 1000, 1000, 1000, 71, 928, 136, 1000, 868, 1000, 1000, 1000, 684, 1000, 1000, 1000, 1000, 312, 1000, 170, 97, 458, 1000, 1000, 1000]",0.16740170313209615,1.3946865265850457,0.053800135792202976,12.042497830647443,0.0,18926.276,844.54,4890.427,3268.426,2.598,79920,79920,79920,20.602941176470583,9.555882352941175,0.0,0.45,0.0003000000000000002,0.3760575233766484,-0.01445358410655033,0.44867165398503106,0.67510206,0.016444191913164798,6.556043541620648,0.010000000000000002
19.37000057220459,-20.974000000000004,-3.01363399951458,821.55,16,4,95904,95904,False,112,6,721c81137af84f509ae47e01400ca450,2026-04-08_22-27-41,1775701661,24.122915029525757,143.63972067832947,3002936,atl1-1-03-004-27-0.pace.gatech.edu,172.27.149.177,143.63972067832947,0,6,05ee7_00000,"[-1.0000000000000007, 19.37000057220459, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.974000000000004, -1.0000000000000007, -1.0000000000000007, 13.539999572753906, -20.021, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.256, -0.5079999909400946, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, 9.953000160217286, -1.0000000000000007, -1.0000000000000007, -20.028000000000002, -20.088, -0.6215999891757972, 18.530000143051147, 4.505999958038329, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.053, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, 17.395999742507932, -20.337, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.699, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -0.3421999928951269, -20.208000000000002, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.071, -20.928, 17.144000448226926, -1.0000000000000007, -0.6035999946594245, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, 5.647999897956847, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.312, -1.0000000000000007, -20.17, -20.097, 10.393999521255493, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.068, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.689, -1.0000000000000007, -20.770000000000003, -1.0000000000000007]","[1000, 30, 1000, 1000, 1000, 974, 1000, 1000, 308, 21, 1000, 1000, 1000, 256, 836, 1000, 1000, 1000, 479, 1000, 1000, 28, 88, 874, 70, 738, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 53, 1000, 1000, 1000, 1000, 1000, 1000, 124, 337, 1000, 1000, 1000, 1000, 699, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 781, 208, 1000, 1000, 1000, 1000, 71, 928, 136, 1000, 868, 1000, 1000, 1000, 684, 1000, 1000, 1000, 1000, 312, 1000, 170, 97, 458, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 68, 1000, 1000, 1000, 1000, 1000, 1000, 689, 1000, 770, 1000]",0.1686530876221208,1.3786548450753147,0.053792101810334995,12.048719171223158,0.0,18991.508,841.639,4854.025,3292.937,2.579,95904,95904,95904,21.5264705882353,9.5,0.0,0.45,0.0003000000000000002,0.21882482591484273,-0.0072950866324679245,0.28413045240773094,0.6093744,0.016615355742119607,6.548744913131472,0.010000000000000002
18.530000143051147,-20.951,-3.581093998422623,817.49,20,4,111888,111888,False,132,7,721c81137af84f509ae47e01400ca450,2026-04-08_22-28-04,1775701684,23.474004983901978,167.11372566223145,3002936,atl1-1-03-004-27-0.pace.gatech.edu,172.27.149.177,167.11372566223145,0,7,05ee7_00000,"[-1.0000000000000007, -20.028000000000002, -20.088, -0.6215999891757972, 18.530000143051147, 4.505999958038329, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.053, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, 17.395999742507932, -20.337, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.699, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -0.3421999928951269, -20.208000000000002, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.071, -20.928, 17.144000448226926, -1.0000000000000007, -0.6035999946594245, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, 5.647999897956847, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.312, -1.0000000000000007, -20.17, -20.097, 10.393999521255493, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.068, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.689, -1.0000000000000007, -20.770000000000003, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.44, -1.0000000000000007, 13.044999927520752, -1.0000000000000007, 18.299000591278077, -1.0000000000000007, 14.85499990463257, -20.743000000000002, -1.0000000000000007, -20.284000000000002, -20.627000000000002, -20.951, -20.796000000000003, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007]","[1000, 28, 88, 874, 70, 738, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 53, 1000, 1000, 1000, 1000, 1000, 1000, 124, 337, 1000, 1000, 1000, 1000, 699, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 781, 208, 1000, 1000, 1000, 1000, 71, 928, 136, 1000, 868, 1000, 1000, 1000, 684, 1000, 1000, 1000, 1000, 312, 1000, 170, 97, 458, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 68, 1000, 1000, 1000, 1000, 1000, 1000, 689, 1000, 770, 1000, 1000, 1000, 1000, 440, 1000, 331, 1000, 81, 1000, 245, 743, 1000, 284, 627, 951, 796, 1000, 1000, 1000, 1000]",0.17021713548820996,1.3669676961856145,0.05384137584714232,12.061344176348493,0.0,18980.231,842.139,4798.656,3330.932,2.549,111888,111888,111888,18.599999999999998,9.457575757575757,0.0,0.45,0.0003000000000000002,0.3235553151573099,-0.009980362684776386,0.3920415170372479,0.7823313,0.01531258448662739,6.539650266132657,0.010000000000000002
18.299000591278077,-20.995,-5.0070299969303615,828.03,22,4,127872,127872,False,154,8,721c81137af84f509ae47e01400ca450,2026-04-08_22-28-28,1775701708,23.473477602005005,190.58720326423645,3002936,atl1-1-03-004-27-0.pace.gatech.edu,172.27.149.177,190.58720326423645,0,8,05ee7_00000,"[-20.337, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.699, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -0.3421999928951269, -20.208000000000002, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.071, -20.928, 17.144000448226926, -1.0000000000000007, -0.6035999946594245, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, 5.647999897956847, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.312, -1.0000000000000007, -20.17, -20.097, 10.393999521255493, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.068, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.689, -1.0000000000000007, -20.770000000000003, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.44, -1.0000000000000007, 13.044999927520752, -1.0000000000000007, 18.299000591278077, -1.0000000000000007, 14.85499990463257, -20.743000000000002, -1.0000000000000007, -20.284000000000002, -20.627000000000002, -20.951, -20.796000000000003, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -0.8851999963521965, -1.0000000000000007, -1.0000000000000007, -20.054000000000002, -20.829, -1.0000000000000007, -20.224, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.632, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.995, -1.0000000000000007, -1.0000000000000007, -20.889000000000003, -20.089000000000002, -1.0000000000000007, -20.355]","[337, 1000, 1000, 1000, 1000, 699, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 781, 208, 1000, 1000, 1000, 1000, 71, 928, 136, 1000, 868, 1000, 1000, 1000, 684, 1000, 1000, 1000, 1000, 312, 1000, 170, 97, 458, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 68, 1000, 1000, 1000, 1000, 1000, 1000, 689, 1000, 770, 1000, 1000, 1000, 1000, 440, 1000, 331, 1000, 81, 1000, 245, 743, 1000, 284, 627, 951, 796, 1000, 1000, 1000, 1000, 962, 1000, 1000, 54, 829, 1000, 224, 1000, 1000, 1000, 1000, 632, 1000, 1000, 1000, 995, 1000, 1000, 889, 89, 1000, 355]",0.17143568976440857,1.3624507590273607,0.05390243707977049,12.068976124860734,0.0,18977.029,842.281,4748.721,3365.959,2.505,127872,127872,127872,16.008823529411764,9.46470588235294,0.0,0.45,0.0003000000000000002,0.36114148222028264,-0.009730517065950803,0.4280513021207991,0.7858849,0.01804818990566428,6.530099997444759,0.010000000000000002
18.299000591278077,-20.995,-5.01199799700141,828.61,16,4,143856,143856,False,170,9,721c81137af84f509ae47e01400ca450,2026-04-08_22-28-51,1775701731,23.284498691558838,213.8717019557953,3002936,atl1-1-03-004-27-0.pace.gatech.edu,172.27.149.177,213.8717019557953,0,9,05ee7_00000,"[-20.208000000000002, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.071, -20.928, 17.144000448226926, -1.0000000000000007, -0.6035999946594245, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, 5.647999897956847, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.312, -1.0000000000000007, -20.17, -20.097, 10.393999521255493, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.068, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.689, -1.0000000000000007, -20.770000000000003, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.44, -1.0000000000000007, 13.044999927520752, -1.0000000000000007, 18.299000591278077, -1.0000000000000007, 14.85499990463257, -20.743000000000002, -1.0000000000000007, -20.284000000000002, -20.627000000000002, -20.951, -20.796000000000003, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -0.8851999963521965, -1.0000000000000007, -1.0000000000000007, -20.054000000000002, -20.829, -1.0000000000000007, -20.224, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.632, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.995, -1.0000000000000007, -1.0000000000000007, -20.889000000000003, -20.089000000000002, -1.0000000000000007, -20.355, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.231, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.644000000000002]","[208, 1000, 1000, 1000, 1000, 71, 928, 136, 1000, 868, 1000, 1000, 1000, 684, 1000, 1000, 1000, 1000, 312, 1000, 170, 97, 458, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 68, 1000, 1000, 1000, 1000, 1000, 1000, 689, 1000, 770, 1000, 1000, 1000, 1000, 440, 1000, 331, 1000, 81, 1000, 245, 743, 1000, 284, 627, 951, 796, 1000, 1000, 1000, 1000, 962, 1000, 1000, 54, 829, 1000, 224, 1000, 1000, 1000, 1000, 632, 1000, 1000, 1000, 995, 1000, 1000, 889, 89, 1000, 355, 1000, 1000, 1000, 1000, 1000, 1000, 231, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 644]",0.17175780919777217,1.3612815305351336,0.05392725747682912,12.070278828689966,0.0,18956.04,843.214,4706.737,3395.983,2.493,143856,143856,143856,16.47878787878788,9.503030303030304,0.0,0.45,0.0003000000000000002,0.22906498631669414,-0.004120580585939544,0.29158174583599683,0.45437765,0.015100952681331407,6.519159672752259,0.010000000000000002
18.299000591278077,-20.995,-4.308132011127473,824.2,19,4,159840,159840,False,189,10,721c81137af84f509ae47e01400ca450,2026-04-08_22-29-15,1775701755,23.622992753982544,237.49469470977783,3002936,atl1-1-03-004-27-0.pace.gatech.edu,172.27.149.177,237.49469470977783,0,10,05ee7_00000,"[-1.0000000000000007, -20.17, -20.097, 10.393999521255493, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.068, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.689, -1.0000000000000007, -20.770000000000003, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.44, -1.0000000000000007, 13.044999927520752, -1.0000000000000007, 18.299000591278077, -1.0000000000000007, 14.85499990463257, -20.743000000000002, -1.0000000000000007, -20.284000000000002, -20.627000000000002, -20.951, -20.796000000000003, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -0.8851999963521965, -1.0000000000000007, -1.0000000000000007, -20.054000000000002, -20.829, -1.0000000000000007, -20.224, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.632, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.995, -1.0000000000000007, -1.0000000000000007, -20.889000000000003, -20.089000000000002, -1.0000000000000007, -20.355, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.231, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.644000000000002, -1.0000000000000007, -20.633000000000003, -1.0000000000000007, 14.249999691009522, -0.3073999943733221, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -20.098000000000003, -1.0000000000000007, -1.0000000000000007, 15.064999713897706, 12.4229994430542, 10.134000091552734, -0.7776000062227256, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007, -1.0000000000000007]","[1000, 170, 97, 458, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 68, 1000, 1000, 1000, 1000, 1000, 1000, 689, 1000, 770, 1000, 1000, 1000, 1000, 440, 1000, 331, 1000, 81, 1000, 245, 743, 1000, 284, 627, 951, 796, 1000, 1000, 1000, 1000, 962, 1000, 1000, 54, 829, 1000, 224, 1000, 1000, 1000, 1000, 632, 1000, 1000, 1000, 995, 1000, 1000, 889, 89, 1000, 355, 1000, 1000, 1000, 1000, 1000, 1000, 231, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 644, 1000, 633, 1000, 274, 769, 1000, 1000, 1000, 98, 1000, 1000, 235, 361, 470, 926, 1000, 1000, 1000, 1000]",0.17212130584942426,1.359342413570435,0.05394221699228331,12.073620752713737,0.0,18943.925,843.753,4700.387,3400.571,2.493,159840,159840,159840,18.59393939393939,9.551515151515153,0.0,0.45,0.0003000000000000002,0.4692676320583338,-0.003172738270627128,0.5301402553561188,0.4105019,0.016685469120386102,6.520835006047809,0.010000000000000002
